Distance,fA,fB,fAB
47338,0.468999,0.0188776,0.0188772
274780,0.468999,0.0144726,0.0144726
573735,0.468999,0.0420803,2.038e-07
655963,0.468999,0.0293038,1.56e-07
640169,0.468999,0.0286299,0.0286298
205669,0.468999,0.0101347,9.69098e-07
279488,0.468999,0.0148321,1.0959e-06
594656,0.468999,0.0111996,4.87559e-06
529023,0.468999,0.0113291,7.54578e-06
350401,0.468999,0.0443324,0.0443323
369996,0.468999,0.363938,1.493e-07
87443,0.468999,0.405061,5.17259e-06
38135,0.468999,0.0255083,3.20099e-07
29731,0.468999,0.0109952,0.0109951
582896,0.468999,0.0470953,0.0470952
175130,0.468999,0.0314142,0.0314142
187027,0.468999,0.974438,0.468999
219333,0.468999,0.0236855,0.0236855
112613,0.468999,0.0339568,0.0339565
293688,0.468999,0.0255103,2.55109e-06
504680,0.468999,0.0369693,0.0369436
338072,0.468999,0.0837853,0.0837851
397817,0.468999,0.0335668,0.0335663
153757,0.468999,0.03694,0.0369399
662395,0.468999,0.0205413,2.57559e-06
270370,0.468999,0.0102486,2.99099e-07
555108,0.468999,0.0102115,7.55487e-05
247260,0.468999,0.0314711,0.0314711
67540,0.468999,0.0241441,1.06e-07
529629,0.468999,0.0114947,0.000781578
171841,0.468999,0.0255083,5.31299e-07
418299,0.468999,0.405055,1.03e-07
191648,0.468999,0.0114598,0.0114598
306574,0.468999,0.061213,0.0612101
339021,0.468999,0.126353,0.126353
414879,0.468999,0.04893,0.04893
3605,0.468999,0.405,3.35799e-07
429401,0.468999,0.973877,0.468999
27210,0.468999,0.0229258,2.42499e-07
116,0.468999,0.0284128,1.297e-06
530381,0.468999,0.40506,5.86259e-06
226994,0.468999,0.0101247,0.0101246
585186,0.468999,0.0100945,0.0100943
932857,0.0597094,0.0113679,9.79998e-09
22032,0.0597094,0.0614896,0
272455,0.0597094,0.0564293,1.274e-07
620936,0.0597094,0.040232,2.99999e-10
382868,0.0597094,0.0237057,1.63e-08
929472,0.0597094,0.0113226,6.99998e-10
163523,0.0597094,0.0236867,2.93999e-08
445398,0.0597094,0.974437,0.0597094
683317,0.0597094,0.0313322,1.00239e-05
779035,0.0597094,0.0255248,1.712e-07
117662,0.0597094,0.0255098,0
498569,0.0597094,0.028352,1.31e-08
218955,0.0597094,0.0201579,2.44999e-08
400652,0.0597094,0.0247729,0
577187,0.0597094,0.0115463,4.89999e-09
404261,0.0597094,0.973877,0.0597094
441656,0.0597094,0.974437,0.0597094
304399,0.0597094,0.0101384,0
466085,0.0597094,0.0669161,0
65837,0.0597094,0.0182252,0
782992,0.0597094,0.0102493,0
583741,0.0597094,0.0201756,7.45398e-07
112035,0.0597094,0.158802,5.49999e-09
674728,0.0597094,0.0200068,1.7e-09
79084,0.0597094,0.197242,0.0597094
511962,0.0597094,0.0192733,1.64e-08
196770,0.0597094,0.0113224,2e-10
416238,0.0597094,0.137206,6.89998e-08
611554,0.0597094,0.0188765,0
719229,0.0597094,0.197242,0.0597094
584991,0.0597094,0.0100804,0
813422,0.0597094,0.974437,0.0597094
78780,0.0597094,0.0662305,1.63e-08
424173,0.0597094,0.0314148,9.99998e-11
729357,0.0597094,0.0998773,2.29999e-09
512196,0.0597094,0.405433,2.25999e-08
67848,0.0597094,0.375153,1.53e-08
401215,0.0597094,0.0255242,1.3872e-06
294034,0.0597094,0.0188776,2.31999e-08
28084,0.0597094,0.0144726,1.31e-08
820431,0.0597094,0.0420803,0
902659,0.0597094,0.0293038,3.69999e-09
886865,0.0597094,0.0286299,6.99998e-10
41027,0.0597094,0.0101347,3.11999e-08
526184,0.0597094,0.0148321,3.09999e-09
841352,0.0597094,0.0111996,8.18398e-07
775719,0.0597094,0.0113291,0
597097,0.0597094,0.0443324,2.49099e-06
616692,0.0597094,0.363938,1.53e-08
159253,0.0597094,0.405061,2.14999e-08
208561,0.0597094,0.0255083,2.52999e-08
216965,0.0597094,0.0109952,8.99998e-10
829592,0.0597094,0.0470953,6.19998e-09
421826,0.0597094,0.0314142,4.09999e-09
433723,0.0597094,0.974438,0.0597094
27363,0.0597094,0.0236855,2.89999e-09
134083,0.0597094,0.0339568,9.99998e-10
540384,0.0597094,0.0255103,2.94999e-08
751376,0.0597094,0.0369693,0
584768,0.0597094,0.0837853,3.99999e-09
644513,0.0597094,0.0335668,2.49999e-09
92939,0.0597094,0.03694,0.0369396
909091,0.0597094,0.0205413,1.225e-07
23674,0.0597094,0.0102486,1.34e-08
801804,0.0597094,0.0102115,4.84999e-08
493956,0.0597094,0.0314711,0
179156,0.0597094,0.0241441,2.39999e-09
776325,0.0597094,0.0114947,2e-10
418537,0.0597094,0.0255083,1.4e-09
664995,0.0597094,0.405055,2.55999e-08
55048,0.0597094,0.0114598,2e-10
553270,0.0597094,0.061213,0.0597048
585717,0.0597094,0.126353,1.95e-08
661575,0.0597094,0.04893,6.59998e-09
243091,0.0597094,0.405,1.53e-08
676097,0.0597094,0.973877,0.0597094
219486,0.0597094,0.0229258,2.19999e-09
246812,0.0597094,0.0284128,2.19999e-09
777077,0.0597094,0.40506,3.28999e-08
19702,0.0597094,0.0101247,1.9e-09
831882,0.0597094,0.0100945,0
910825,0.0113679,0.0614896,7.39998e-09
660402,0.0113679,0.0564293,1.32e-08
311921,0.0113679,0.040232,4.88999e-08
549989,0.0113679,0.0237057,0
3385,0.0113679,0.0113226,0
769334,0.0113679,0.0236867,0
487459,0.0113679,0.974437,0.0113679
249540,0.0113679,0.0313322,9.99998e-11
153822,0.0113679,0.0255248,0
815195,0.0113679,0.0255098,2.39999e-09
434288,0.0113679,0.028352,4.99999e-10
713902,0.0113679,0.0201579,0
532205,0.0113679,0.0247729,0
355670,0.0113679,0.0115463,0
528596,0.0113679,0.973877,0.0113679
491201,0.0113679,0.974437,0.0113679
628458,0.0113679,0.0101384,0
466772,0.0113679,0.0669161,7.49998e-09
867020,0.0113679,0.0182252,0
149865,0.0113679,0.0102493,0
349116,0.0113679,0.0201756,0
820822,0.0113679,0.158802,3.67099e-07
258129,0.0113679,0.0200068,0
853773,0.0113679,0.197242,0.0113676
420895,0.0113679,0.0192733,0
736087,0.0113679,0.0113224,0
516619,0.0113679,0.137206,0.0113675
321303,0.0113679,0.0188765,0
213628,0.0113679,0.197242,0.0113676
347866,0.0113679,0.0100804,0
119435,0.0113679,0.974437,0.0113679
854077,0.0113679,0.0662305,7.39998e-09
508684,0.0113679,0.0314148,0
203500,0.0113679,0.0998773,8.99998e-09
420661,0.0113679,0.405433,3.99999e-10
865009,0.0113679,0.375153,3.99999e-10
531642,0.0113679,0.0255242,0
638823,0.0113679,0.0188776,3.34999e-08
960941,0.0113679,0.0144726,0
112426,0.0113679,0.0420803,3.29999e-09
30198,0.0113679,0.0293038,0
45992,0.0113679,0.0286299,0
891830,0.0113679,0.0101347,0
406673,0.0113679,0.0148321,0
91505,0.0113679,0.0111996,0
157138,0.0113679,0.0113291,0
335760,0.0113679,0.0443324,0
316165,0.0113679,0.363938,3.99999e-10
773604,0.0113679,0.405061,3.99999e-10
724296,0.0113679,0.0255083,0
715892,0.0113679,0.0109952,0
103265,0.0113679,0.0470953,0
511031,0.0113679,0.0314142,0
499134,0.0113679,0.974438,0.0113679
905494,0.0113679,0.0236855,0
798774,0.0113679,0.0339568,1.8e-08
392473,0.0113679,0.0255103,0
181481,0.0113679,0.0369693,0
348089,0.0113679,0.0837853,3.63499e-07
288344,0.0113679,0.0335668,0
839918,0.0113679,0.03694,5.69999e-09
23766,0.0113679,0.0205413,4.99999e-10
956531,0.0113679,0.0102486,0
131053,0.0113679,0.0102115,0
438901,0.0113679,0.0314711,0
753701,0.0113679,0.0241441,4.99999e-10
156532,0.0113679,0.0114947,0
514320,0.0113679,0.0255083,0
267862,0.0113679,0.405055,3.99999e-10
877809,0.0113679,0.0114598,0.0113675
379587,0.0113679,0.061213,9.79998e-09
347140,0.0113679,0.126353,3.63499e-07
271282,0.0113679,0.04893,0
689766,0.0113679,0.405,3.99999e-10
256760,0.0113679,0.973877,0.0113679
713371,0.0113679,0.0229258,4.99999e-10
686045,0.0113679,0.0284128,4.99999e-10
155780,0.0113679,0.40506,3.99999e-10
913155,0.0113679,0.0101247,0
100975,0.0113679,0.0100945,0
250423,0.0614896,0.0564293,1.7447e-06
598904,0.0614896,0.040232,5.24999e-08
360836,0.0614896,0.0237057,2.2544e-05
907440,0.0614896,0.0113226,7.99998e-09
141491,0.0614896,0.0236867,4.90299e-07
423366,0.0614896,0.974437,0.0614896
661285,0.0614896,0.0313322,5.99999e-09
757003,0.0614896,0.0255248,1.31e-08
95630,0.0614896,0.0255098,1.19e-08
476537,0.0614896,0.028352,3.86599e-07
196923,0.0614896,0.0201579,1.84e-08
378620,0.0614896,0.0247729,1.257e-07
555155,0.0614896,0.0115463,6.59998e-09
382229,0.0614896,0.973877,0.0614896
419624,0.0614896,0.974437,0.0614896
282367,0.0614896,0.0101384,1.82e-08
444053,0.0614896,0.0669161,0.0614891
43805,0.0614896,0.0182252,1.04e-08
760960,0.0614896,0.0102493,3.49999e-09
561709,0.0614896,0.0201756,1.77976e-05
90003,0.0614896,0.158802,1.072e-07
652696,0.0614896,0.0200068,7.67198e-07
57052,0.0614896,0.197242,9.88998e-08
489930,0.0614896,0.0192733,2.31999e-08
174738,0.0614896,0.0113224,4.79999e-08
394206,0.0614896,0.137206,9.91998e-08
589522,0.0614896,0.0188765,1.579e-07
697197,0.0614896,0.197242,9.87998e-08
562959,0.0614896,0.0100804,2.55999e-08
791390,0.0614896,0.974437,0.0614896
56748,0.0614896,0.0662305,0.0614891
402141,0.0614896,0.0314148,3.08999e-08
707325,0.0614896,0.0998773,0.0614893
490164,0.0614896,0.405433,0
45816,0.0614896,0.375153,1.53e-08
379183,0.0614896,0.0255242,1.948e-07
272002,0.0614896,0.0188776,4.09999e-09
50116,0.0614896,0.0144726,1.8e-09
798399,0.0614896,0.0420803,0.0420801
880627,0.0614896,0.0293038,3.54999e-08
864833,0.0614896,0.0286299,4.59999e-09
18995,0.0614896,0.0101347,2.05e-08
504152,0.0614896,0.0148321,0.014831
819320,0.0614896,0.0111996,7.89998e-09
753687,0.0614896,0.0113291,6.59998e-09
575065,0.0614896,0.0443324,8.99998e-09
594660,0.0614896,0.363938,0
137221,0.0614896,0.405061,6.81598e-07
186529,0.0614896,0.0255083,1.33e-08
194933,0.0614896,0.0109952,9.99998e-10
807560,0.0614896,0.0470953,2.36999e-08
399794,0.0614896,0.0314142,7.59998e-09
411691,0.0614896,0.974438,0.0614896
5331,0.0614896,0.0236855,3.50999e-08
112051,0.0614896,0.0339568,2.86999e-07
518352,0.0614896,0.0255103,1.01e-08
729344,0.0614896,0.0369693,3.99999e-10
562736,0.0614896,0.0837853,1.418e-07
622481,0.0614896,0.0335668,0
70907,0.0614896,0.03694,9.99998e-11
887059,0.0614896,0.0205413,0
45706,0.0614896,0.0102486,3.79999e-09
779772,0.0614896,0.0102115,4.69999e-09
471924,0.0614896,0.0314711,4.99999e-10
157124,0.0614896,0.0241441,1.956e-07
754293,0.0614896,0.0114947,5.29999e-09
396505,0.0614896,0.0255083,2.55999e-08
642963,0.0614896,0.405055,0
33016,0.0614896,0.0114598,1.11e-08
531238,0.0614896,0.061213,2.48699e-07
563685,0.0614896,0.126353,8.38998e-08
639543,0.0614896,0.04893,2e-08
221059,0.0614896,0.405,1.59e-08
654065,0.0614896,0.973877,0.0614896
197454,0.0614896,0.0229258,2.29899e-07
224780,0.0614896,0.0284128,2.15699e-07
755045,0.0614896,0.40506,1.9e-09
2330,0.0614896,0.0101247,0
809850,0.0614896,0.0100945,1.948e-07
348481,0.0564293,0.040232,9.99998e-11
110413,0.0564293,0.0237057,3.13399e-07
657017,0.0564293,0.0113226,9.99998e-11
108932,0.0564293,0.0236867,1.2e-09
172943,0.0564293,0.974437,0.0564293
410862,0.0564293,0.0313322,9.99998e-11
506580,0.0564293,0.0255248,1.8e-09
154793,0.0564293,0.0255098,9.99998e-10
226114,0.0564293,0.028352,0
53500,0.0564293,0.0201579,0
128197,0.0564293,0.0247729,8.04998e-08
304732,0.0564293,0.0115463,0
131806,0.0564293,0.973877,0.0564293
169201,0.0564293,0.974437,0.0564293
31944,0.0564293,0.0101384,2e-10
193630,0.0564293,0.0669161,1.7422e-06
206618,0.0564293,0.0182252,0
510537,0.0564293,0.0102493,4.99999e-10
311286,0.0564293,0.0201756,4.34916e-05
160420,0.0564293,0.158802,5.89999e-09
402273,0.0564293,0.0200068,0
193371,0.0564293,0.197242,0.0564274
239507,0.0564293,0.0192733,3.99999e-10
75685,0.0564293,0.0113224,0
143783,0.0564293,0.137206,0.0564273
339099,0.0564293,0.0188765,0
446774,0.0564293,0.197242,0.0564274
312536,0.0564293,0.0100804,4.89999e-09
540967,0.0564293,0.974437,0.0564293
193675,0.0564293,0.0662305,1.7422e-06
151718,0.0564293,0.0314148,0
456902,0.0564293,0.0998773,1.7422e-06
239741,0.0564293,0.405433,6.29998e-09
204607,0.0564293,0.375153,6.29998e-09
128760,0.0564293,0.0255242,7.69998e-09
21579,0.0564293,0.0188776,0
300539,0.0564293,0.0144726,1.125e-07
547976,0.0564293,0.0420803,4.26999e-08
630204,0.0564293,0.0293038,2.92999e-08
614410,0.0564293,0.0286299,0
231428,0.0564293,0.0101347,0
253729,0.0564293,0.0148321,7.59998e-09
568897,0.0564293,0.0111996,0
503264,0.0564293,0.0113291,1.5e-08
324642,0.0564293,0.0443324,0
344237,0.0564293,0.363938,2.27999e-08
113202,0.0564293,0.405061,8.99998e-09
63894,0.0564293,0.0255083,9.99998e-10
55490,0.0564293,0.0109952,0
557137,0.0564293,0.0470953,0
149371,0.0564293,0.0314142,2.45499e-07
161268,0.0564293,0.974438,0.0564293
245092,0.0564293,0.0236855,1.3e-09
138372,0.0564293,0.0339568,2.61999e-08
267929,0.0564293,0.0255103,9.99998e-10
478921,0.0564293,0.0369693,3.99999e-10
312313,0.0564293,0.0837853,3.49999e-09
372058,0.0564293,0.0335668,0.0335609
179516,0.0564293,0.03694,1.1e-09
636636,0.0564293,0.0205413,0
296129,0.0564293,0.0102486,2.99999e-10
529349,0.0564293,0.0102115,0
221501,0.0564293,0.0314711,8.29998e-09
93299,0.0564293,0.0241441,3.79999e-09
503870,0.0564293,0.0114947,3.54999e-08
146082,0.0564293,0.0255083,9.99998e-10
392540,0.0564293,0.405055,6.49998e-09
217407,0.0564293,0.0114598,9.19998e-09
280815,0.0564293,0.061213,1.276e-07
313262,0.0564293,0.126353,5.06199e-07
389120,0.0564293,0.04893,1.02e-08
29364,0.0564293,0.405,6.29998e-09
403642,0.0564293,0.973877,0.0564293
52969,0.0564293,0.0229258,0
25643,0.0564293,0.0284128,9.99998e-11
504622,0.0564293,0.40506,1.932e-07
252753,0.0564293,0.0101247,0
559427,0.0564293,0.0100945,2.90999e-08
238068,0.040232,0.0237057,3.39999e-09
308536,0.040232,0.0113226,5.99999e-10
457413,0.040232,0.0236867,1.04e-08
175538,0.040232,0.974437,0.040232
62381,0.040232,0.0313322,0
158099,0.040232,0.0255248,0
503274,0.040232,0.0255098,4.79999e-09
122367,0.040232,0.028352,0
401981,0.040232,0.0201579,0
220284,0.040232,0.0247729,4.33399e-07
43749,0.040232,0.0115463,0
216675,0.040232,0.973877,0.040232
179280,0.040232,0.974437,0.040232
316537,0.040232,0.0101384,1.742e-07
154851,0.040232,0.0669161,8.19998e-09
555099,0.040232,0.0182252,4.39999e-09
162056,0.040232,0.0102493,0
37195,0.040232,0.0201756,1.0692e-06
508901,0.040232,0.158802,1.02207e-05
53792,0.040232,0.0200068,8.44998e-08
541852,0.040232,0.197242,0.0402215
108974,0.040232,0.0192733,8.99998e-10
424166,0.040232,0.0113224,6.79998e-09
204698,0.040232,0.137206,0.0402215
9382,0.040232,0.0188765,1.824e-07
98293,0.040232,0.197242,0.0402215
35945,0.040232,0.0100804,9.55998e-08
192486,0.040232,0.974437,0.040232
542156,0.040232,0.0662305,8.19998e-09
196763,0.040232,0.0314148,0
108421,0.040232,0.0998773,8.19998e-09
108740,0.040232,0.405433,5.49999e-09
553088,0.040232,0.375153,4.79999e-09
219721,0.040232,0.0255242,1.639e-07
326902,0.040232,0.0188776,2.99999e-10
649020,0.040232,0.0144726,0
199495,0.040232,0.0420803,7.89998e-09
281723,0.040232,0.0293038,6.99998e-10
265929,0.040232,0.0286299,0
579909,0.040232,0.0101347,1.6e-09
94752,0.040232,0.0148321,0
220416,0.040232,0.0111996,9.99998e-11
154783,0.040232,0.0113291,0
23839,0.040232,0.0443324,9.99998e-11
4244,0.040232,0.363938,4.79999e-09
461683,0.040232,0.405061,5.79999e-09
412375,0.040232,0.0255083,0
403971,0.040232,0.0109952,0.010988
208656,0.040232,0.0470953,2.09999e-09
199110,0.040232,0.0314142,2.20899e-07
187213,0.040232,0.974438,0.040232
593573,0.040232,0.0236855,3.39999e-09
486853,0.040232,0.0339568,6.47998e-08
80552,0.040232,0.0255103,0
130440,0.040232,0.0369693,9.99998e-11
36168,0.040232,0.0837853,7.69998e-08
23577,0.040232,0.0335668,3.90939e-06
527997,0.040232,0.03694,1.1e-09
288155,0.040232,0.0205413,1.6994e-06
644610,0.040232,0.0102486,0
180868,0.040232,0.0102115,1.022e-07
126980,0.040232,0.0314711,0
441780,0.040232,0.0241441,1.93e-08
155389,0.040232,0.0114947,1.894e-07
202399,0.040232,0.0255083,8.13998e-08
44059,0.040232,0.405055,6.09999e-09
565888,0.040232,0.0114598,9.99998e-11
67666,0.040232,0.061213,1.64e-08
35219,0.040232,0.126353,1.02108e-05
40639,0.040232,0.04893,9.99998e-11
377845,0.040232,0.405,5.49999e-09
55161,0.040232,0.973877,0.040232
401450,0.040232,0.0229258,2.79999e-09
374124,0.040232,0.0284128,1.26e-08
156141,0.040232,0.40506,3.77999e-08
601234,0.040232,0.0101247,8.38998e-08
210946,0.040232,0.0100945,8.45998e-08
546604,0.0237057,0.0113226,0
219345,0.0237057,0.0236867,0.023682
62530,0.0237057,0.974437,0.0237057
300449,0.0237057,0.0313322,0
396167,0.0237057,0.0255248,1.8e-09
265206,0.0237057,0.0255098,1.6386e-06
115701,0.0237057,0.028352,0
163913,0.0237057,0.0201579,2e-10
17784,0.0237057,0.0247729,9.99998e-11
194319,0.0237057,0.0115463,2.89999e-08
21393,0.0237057,0.973877,0.0237057
58788,0.0237057,0.974437,0.0237057
78469,0.0237057,0.0101384,1.8e-09
83217,0.0237057,0.0669161,2.25426e-05
317031,0.0237057,0.0182252,7.39998e-08
400124,0.0237057,0.0102493,1.8e-09
200873,0.0237057,0.0201756,4.19999e-09
270833,0.0237057,0.158802,0.0236826
291860,0.0237057,0.0200068,7.11998e-08
303784,0.0237057,0.197242,5.15299e-07
129094,0.0237057,0.0192733,7.99998e-09
186098,0.0237057,0.0113224,5.62999e-08
33370,0.0237057,0.137206,4.86999e-07
228686,0.0237057,0.0188765,2.023e-07
336361,0.0237057,0.197242,5.01799e-07
202123,0.0237057,0.0100804,1.07e-08
430554,0.0237057,0.974437,0.0237057
304088,0.0237057,0.0662305,2.2542e-05
41305,0.0237057,0.0314148,0
346489,0.0237057,0.0998773,2.43669e-05
129328,0.0237057,0.405433,6.49998e-09
315020,0.0237057,0.375153,9.99998e-11
18347,0.0237057,0.0255242,1.8e-09
88834,0.0237057,0.0188776,7.79998e-09
410952,0.0237057,0.0144726,0
437563,0.0237057,0.0420803,4.99999e-10
519791,0.0237057,0.0293038,0
503997,0.0237057,0.0286299,0
341841,0.0237057,0.0101347,5.32999e-08
143316,0.0237057,0.0148321,1.76e-08
458484,0.0237057,0.0111996,2.61999e-08
392851,0.0237057,0.0113291,0
214229,0.0237057,0.0443324,0
233824,0.0237057,0.363938,3.00999e-08
223615,0.0237057,0.405061,9.99998e-11
174307,0.0237057,0.0255083,9.99998e-08
165903,0.0237057,0.0109952,6.99998e-10
446724,0.0237057,0.0470953,0
38958,0.0237057,0.0314142,1.07e-08
50855,0.0237057,0.974438,0.0237057
355505,0.0237057,0.0236855,0.023682
248785,0.0237057,0.0339568,5.46999e-08
157516,0.0237057,0.0255103,1.8e-09
368508,0.0237057,0.0369693,0
201900,0.0237057,0.0837853,6.10999e-08
261645,0.0237057,0.0335668,1.4e-08
289929,0.0237057,0.03694,2.69999e-09
526223,0.0237057,0.0205413,8.79998e-09
406542,0.0237057,0.0102486,8.49998e-09
418936,0.0237057,0.0102115,1.8e-09
111088,0.0237057,0.0314711,1.13e-07
203712,0.0237057,0.0241441,1.8e-09
393457,0.0237057,0.0114947,4.99999e-10
35669,0.0237057,0.0255083,1.8e-09
282127,0.0237057,0.405055,9.99998e-11
327820,0.0237057,0.0114598,0
170402,0.0237057,0.061213,2.58199e-07
202849,0.0237057,0.126353,6.07599e-07
278707,0.0237057,0.04893,1.86e-08
139777,0.0237057,0.405,9.99998e-11
293229,0.0237057,0.973877,0.0237057
163382,0.0237057,0.0229258,0
136056,0.0237057,0.0284128,4.05999e-08
394209,0.0237057,0.40506,9.99998e-11
363166,0.0237057,0.0101247,1.07e-08
449014,0.0237057,0.0100945,1.28e-08
765949,0.0113226,0.0236867,0
484074,0.0113226,0.974437,1.1392e-06
246155,0.0113226,0.0313322,9.99998e-11
150437,0.0113226,0.0255248,0.0113214
811810,0.0113226,0.0255098,0.0113214
430903,0.0113226,0.028352,0
710517,0.0113226,0.0201579,1.3e-09
528820,0.0113226,0.0247729,0
352285,0.0113226,0.0115463,0.0113214
525211,0.0113226,0.973877,8.84698e-07
487816,0.0113226,0.974437,1.1392e-06
625073,0.0113226,0.0101384,0
463387,0.0113226,0.0669161,2e-09
863635,0.0113226,0.0182252,0
146480,0.0113226,0.0102493,9.99998e-11
345731,0.0113226,0.0201756,0
817437,0.0113226,0.158802,9.99998e-10
254744,0.0113226,0.0200068,0
850388,0.0113226,0.197242,1.57e-08
417510,0.0113226,0.0192733,0
732702,0.0113226,0.0113224,0.0113214
513234,0.0113226,0.137206,1.5e-08
317918,0.0113226,0.0188765,0
210243,0.0113226,0.197242,1.57e-08
344481,0.0113226,0.0100804,0
116050,0.0113226,0.974437,1.1392e-06
850692,0.0113226,0.0662305,7.49998e-09
505299,0.0113226,0.0314148,9.99998e-11
200115,0.0113226,0.0998773,2.39999e-09
417276,0.0113226,0.405433,0
861624,0.0113226,0.375153,9.99998e-11
528257,0.0113226,0.0255242,0.0113214
635438,0.0113226,0.0188776,2.69999e-09
957556,0.0113226,0.0144726,0
109041,0.0113226,0.0420803,0
26813,0.0113226,0.0293038,0
42607,0.0113226,0.0286299,0
888445,0.0113226,0.0101347,0
403288,0.0113226,0.0148321,0
88120,0.0113226,0.0111996,0.0111947
153753,0.0113226,0.0113291,0.0113214
332375,0.0113226,0.0443324,8.60398e-07
312780,0.0113226,0.363938,0
770219,0.0113226,0.405061,0
720911,0.0113226,0.0255083,0.0113214
712507,0.0113226,0.0109952,0
99880,0.0113226,0.0470953,8.64498e-07
507646,0.0113226,0.0314142,0
495749,0.0113226,0.974438,1.1392e-06
902109,0.0113226,0.0236855,0
795389,0.0113226,0.0339568,7.99998e-10
389088,0.0113226,0.0255103,0.0113214
178096,0.0113226,0.0369693,0
344704,0.0113226,0.0837853,8.99998e-10
284959,0.0113226,0.0335668,9.99998e-11
836533,0.0113226,0.03694,0
20381,0.0113226,0.0205413,0
953146,0.0113226,0.0102486,0
127668,0.0113226,0.0102115,0
435516,0.0113226,0.0314711,9.99998e-11
750316,0.0113226,0.0241441,0
153147,0.0113226,0.0114947,0.0107126
510935,0.0113226,0.0255083,0.0113214
264477,0.0113226,0.405055,0
874424,0.0113226,0.0114598,0
376202,0.0113226,0.061213,2.79999e-09
343755,0.0113226,0.126353,9.99998e-10
267897,0.0113226,0.04893,8.64498e-07
686381,0.0113226,0.405,0
253375,0.0113226,0.973877,8.84698e-07
709986,0.0113226,0.0229258,0
682660,0.0113226,0.0284128,1.27e-08
152395,0.0113226,0.40506,0
909770,0.0113226,0.0101247,0
97590,0.0113226,0.0100945,0
281875,0.0236867,0.974437,0.0236867
519794,0.0236867,0.0313322,0
615512,0.0236867,0.0255248,0
45861,0.0236867,0.0255098,1.6368e-06
335046,0.0236867,0.028352,0
55432,0.0236867,0.0201579,4.99999e-10
237129,0.0236867,0.0247729,9.99998e-11
413664,0.0236867,0.0115463,2.89999e-08
240738,0.0236867,0.973877,0.0236867
278133,0.0236867,0.974437,0.0236867
140876,0.0236867,0.0101384,0
302562,0.0236867,0.0669161,5.03399e-07
97686,0.0236867,0.0182252,6.61998e-08
619469,0.0236867,0.0102493,0
420218,0.0236867,0.0201756,4.49999e-09
51488,0.0236867,0.158802,0.023686
511205,0.0236867,0.0200068,7.14998e-08
84439,0.0236867,0.197242,1.9e-07
348439,0.0236867,0.0192733,2e-10
33247,0.0236867,0.0113224,5.62999e-08
252715,0.0236867,0.137206,1.486e-07
448031,0.0236867,0.0188765,1.945e-07
555706,0.0236867,0.197242,1.765e-07
421468,0.0236867,0.0100804,1.1e-09
649899,0.0236867,0.974437,0.0236867
84743,0.0236867,0.0662305,5.02799e-07
260650,0.0236867,0.0314148,0
565834,0.0236867,0.0998773,2.32619e-06
348673,0.0236867,0.405433,2.60999e-08
95675,0.0236867,0.375153,9.99998e-11
237692,0.0236867,0.0255242,0
130511,0.0236867,0.0188776,0
191607,0.0236867,0.0144726,0
656908,0.0236867,0.0420803,4.88799e-07
739136,0.0236867,0.0293038,1.96e-08
723342,0.0236867,0.0286299,0
122496,0.0236867,0.0101347,5.14999e-08
362661,0.0236867,0.0148321,1.76e-08
677829,0.0236867,0.0111996,2.61999e-08
612196,0.0236867,0.0113291,0
433574,0.0236867,0.0443324,5.29999e-09
453169,0.0236867,0.363938,3.00999e-08
4270,0.0236867,0.405061,1.97e-08
45038,0.0236867,0.0255083,9.81998e-08
53442,0.0236867,0.0109952,6.99998e-10
666069,0.0236867,0.0470953,5.29999e-09
258303,0.0236867,0.0314142,1.4e-09
270200,0.0236867,0.974438,0.0236867
136160,0.0236867,0.0236855,0.0236855
29440,0.0236867,0.0339568,5.02899e-07
376861,0.0236867,0.0255103,0
587853,0.0236867,0.0369693,6.99998e-10
421245,0.0236867,0.0837853,5.07299e-07
480990,0.0236867,0.0335668,1.4e-08
70584,0.0236867,0.03694,2.69999e-09
745568,0.0236867,0.0205413,8.79998e-09
187197,0.0236867,0.0102486,6.69998e-09
638281,0.0236867,0.0102115,0
330433,0.0236867,0.0314711,1.13e-07
15633,0.0236867,0.0241441,1.8e-09
612802,0.0236867,0.0114947,4.99999e-10
255014,0.0236867,0.0255083,0
501472,0.0236867,0.405055,1.97e-08
108475,0.0236867,0.0114598,0
389747,0.0236867,0.061213,2.71299e-07
422194,0.0236867,0.126353,5.07299e-07
498052,0.0236867,0.04893,2.57999e-08
79568,0.0236867,0.405,1.97e-08
512574,0.0236867,0.973877,0.0236867
55963,0.0236867,0.0229258,0
83289,0.0236867,0.0284128,4.07999e-08
613554,0.0236867,0.40506,1.97e-08
143821,0.0236867,0.0101247,1.1e-09
668359,0.0236867,0.0100945,3.19999e-09
237919,0.974437,0.0313322,0.0313322
333637,0.974437,0.0255248,1.70901e-05
327736,0.974437,0.0255098,2.052e-06
53171,0.974437,0.028352,0.028352
226443,0.974437,0.0201579,0.0201579
44746,0.974437,0.0247729,0.0247729
131789,0.974437,0.0115463,2.92099e-07
41137,0.974437,0.973877,0.973877
3742,0.974437,0.974437,0.974437
140999,0.974437,0.0101384,2.34029e-06
20687,0.974437,0.0669161,0.0669161
379561,0.974437,0.0182252,0.0182252
337594,0.974437,0.0102493,6.79998e-07
138343,0.974437,0.0201756,0.0201243
333363,0.974437,0.158802,0.158802
229330,0.974437,0.0200068,0.0200068
366314,0.974437,0.197242,0.197242
66564,0.974437,0.0192733,0.0192733
